Score,Title,Company,Location,Salary,URL,Match Reasons,Rejection Reasons,FetchedAt
56,"Product Manager, Funnel & Activation",Airtable,"San Francisco, CA",,https://job-boards.greenhouse.io/airtable/jobs/8475571002,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:56:11.000Z
53,Product Manager Data Feeds,YipitData,,,https://remoteOK.com/remote-jobs/remote-product-manager-data-feeds-yipitdata-1131452,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching infrastructure,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
53,Product Manager,Lively,San Francisco,,https://remoteOK.com/remote-jobs/remote-product-manager-lively-1131146,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
51,Product Manager,Cambridge Spark,,,https://remoteOK.com/remote-jobs/remote-product-manager-cambridge-spark-1133737,Role matches Product Manager; Mid-level or unspecified seniority,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
50,"Senior Product Manager, In-App Purchases",Duolingo,"New York, NY",,https://careers.duolingo.com/jobs/8400738002?gh_jid=8400738002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:56:11.000Z
50,"Senior Product Manager, Learning",Duolingo,"New York, NY",,https://careers.duolingo.com/jobs/8377539002?gh_jid=8377539002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:56:11.000Z
50,"Senior Product Manager, Learning",Duolingo,"Pittsburgh, PA",,https://careers.duolingo.com/jobs/7833425002?gh_jid=7833425002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:56:11.000Z
50,"Senior Product Manager, Monetization",Duolingo,"New York, NY",,https://careers.duolingo.com/jobs/8474673002?gh_jid=8474673002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:56:11.000Z
47,Director of Product Marketing,Medallion,,,https://remoteOK.com/remote-jobs/remote-director-of-product-marketing-medallion-1130948,Role matches Leadership Product (Director/Head/VP); Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
0,Technical Product Manager,Worth AI,,,https://remoteOK.com/remote-jobs/remote-technical-product-manager-worth-ai-1133012,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:55:44.000Z
0,Associate Product Manager,Automox,"Austin, TX",,https://remoteOK.com/remote-jobs/remote-associate-product-manager-automox-1131256,,Hard Reject: Junior/Intern seniority 'associate' detected in title,2026-06-22T12:55:44.000Z
0,Product Manager,WorkOS,San Francisco,$175.000 - $250.000,https://remoteOK.com/remote-jobs/remote-product-manager-workos-1131100,,Hard Reject: Found exclusionary location keyword 'us only',2026-06-22T12:55:44.000Z
0,Product Manager Energy Storage Controls & Telemetry,Verse,"San Francisco, CA",,https://remoteOK.com/remote-jobs/remote-product-manager-energy-storage-controls-telemetry-verse-1130985,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:55:44.000Z
0,"Senior Product Manager, Ad Formats",Discord,San Francisco Bay Area or Remote (U.S.),,https://job-boards.greenhouse.io/discord/jobs/8530692002,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Product Manager, AI Access",Cloudflare,Hybrid,,https://boards.greenhouse.io/cloudflare/jobs/7904142?gh_jid=7904142,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Ad Fraud (Application Security),Cloudflare,Hybrid,,https://boards.greenhouse.io/cloudflare/jobs/8007326?gh_jid=8007326,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Head of Product, Payroll",Gusto,"Denver, CO;San Francisco, CA;New York, NY;Los Angeles, CA;Seattle, WA;Toronto, Ontario, CAN - Remote",,https://job-boards.greenhouse.io/gusto/jobs/7083259,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Principal Product Manager, Agentic Benefits Operations",Gusto,"San Francisco, CA;New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7665272,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Principal Product Manager, Cash Flow",Gusto,"San Francisco, CA;New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7581996,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Principal Product Manager, Customer Onboarding",Gusto,"San Francisco, CA",,https://job-boards.greenhouse.io/gusto/jobs/7312754,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Principal Product Manager, Reporting",Gusto,"New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7843112,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Contractor Products",Gusto,"San Francisco, CA;New York, NY;Boston, MA",,https://job-boards.greenhouse.io/gusto/jobs/7562102,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Document Studio",Gusto,"New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7759823,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Gusto Pro Workflows",Gusto,"New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7673980,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Symmetry New Tax Products",Gusto,"Scottsdale, AZ;Denver, CO;San Francisco, CA;New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7532277,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Web Experiences",Gusto,"San Francisco, CA",,https://job-boards.greenhouse.io/gusto/jobs/7467602,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Group Product Manager - Threat Detection and Incident Response (Cloud SIEM),Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7608826/?gh_jid=7608826,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Product Manager II, AI & Data Security",Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/7982288/?gh_jid=7982288,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Product Manager II, AI & Data Security",Datadog,"Paris, France",,https://careers.datadoghq.com/detail/8012549/?gh_jid=8012549,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Product Manager II - Identity Security,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7776413/?gh_jid=7776413,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Product Manager II - Model Lab,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7144556/?gh_jid=7144556,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Platform Product Manager - AI SDLC Trusted Throughput,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7947683/?gh_jid=7947683,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, AAA/Enterprise Growth",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7983465/?gh_jid=7983465,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - AI & Data Security,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/7808839/?gh_jid=7808839,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Data Agent,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7785350/?gh_jid=7785350,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Database AI Optimization,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7065807/?gh_jid=7065807,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Integrations & Ecosystem,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7723988/?gh_jid=7723988,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Network Path,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7763117/?gh_jid=7763117,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Search,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7974481/?gh_jid=7974481,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager - Serverless,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/7905006/?gh_jid=7905006,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, SQL & Sheets Growth",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7560326/?gh_jid=7560326,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Product Manager, Domains",Squarespace,Aveiro,,http://www.squarespace.com/about/careers?gh_jid=7855009,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Senior Product Manager,Squarespace,New York City,,http://www.squarespace.com/about/careers?gh_jid=7783230,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Acuity Scheduling, (Classes)",Squarespace,New York City,,http://www.squarespace.com/about/careers?gh_jid=7699712,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Commerce",Squarespace,New York City,,http://www.squarespace.com/about/careers?gh_jid=7789053,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Sr. Product Manager - Business Continuity & Disaster Recovery (BCDR),Cockroach Labs,"New York, NY",,https://www.cockroachlabs.com/careers/job/?gh_jid=7852398,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Staff Product Manager (Data Onboarding),Cockroach Labs,"New York, NY",,https://www.cockroachlabs.com/careers/job/?gh_jid=7852365,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Staff Product Manager (Efficient & Always-on Transactions),Cockroach Labs,"New York, NY",,https://www.cockroachlabs.com/careers/job/?gh_jid=7287672,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Product Manager | Agentic CX,Ramp,"New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/a3afd259-ba6b-4eb0-a1b6-05d01dddacd8,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:38.000Z
0,Product Manager | Generalist (All Levels),Ramp,"New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/9972df9e-4133-4e2c-9305-49c285b76506,,Hard Reject: Non-remote work type 'in-office' detected,2026-06-22T12:56:38.000Z
0,Product Manager | Vendor Intelligence & Marketplace,Ramp,"New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/cf3516f6-4d6b-4872-831f-c8ef4a3078ee,,Hard Reject: Non-remote work type 'in-office' detected,2026-06-22T12:56:38.000Z
0,"Product Manager, Workspaces",Notion,"New York, New York",,https://jobs.ashbyhq.com/notion/35785e61-c4c3-44ec-a401-6741d89dd16a,,Hard Reject: Non-remote work type 'onsite' detected,2026-06-22T12:56:38.000Z
0,"Product Manager, AI Governance and Admin Experience",Notion,"New York, New York",,https://jobs.ashbyhq.com/notion/2dd301f6-42da-40a2-a064-0f6fcfbdca77,,Hard Reject: Non-remote work type 'onsite' detected,2026-06-22T12:56:38.000Z
