Score,Title,Company,Location,Salary,URL,Match Reasons,Rejection Reasons,FetchedAt
79,"Group Product Manager, Developer Infrastructure",Coinbase,Anywhere in the World,,https://weworkremotely.com/remote-jobs/coinbase-group-product-manager-developer-infrastructure,"Role matches Product Manager; Location is explicitly open to Worldwide, APAC, or Indonesia remote candidates; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, generative, infrastructure",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
79,"Group Product Manager, Compliance Automation",Coinbase,Anywhere in the World,,https://weworkremotely.com/remote-jobs/coinbase-group-product-manager-compliance-automation,"Role matches Product Manager; Location is explicitly open to Worldwide, APAC, or Indonesia remote candidates; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, ml, generative",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
79,"Group Product Manager, Core Infrastructure & Reliability",Coinbase,Anywhere in the World,,https://weworkremotely.com/remote-jobs/coinbase-group-product-manager-core-infrastructure-reliability,"Role matches Product Manager; Location is explicitly open to Worldwide, APAC, or Indonesia remote candidates; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, generative, infrastructure",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
78,"Staff Product Manager, Risk Product Experience",Stripe,"Seattle, New-York, San Francisco, Atlanta",,https://stripe.com/jobs/search?gh_jid=8040052,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Matches preferred domain(s): SaaS, FinTech, B2B SaaS; Has AI or technical relevance: matching api, infrastructure","Location ""Seattle, New-York, San Francisco, Atlanta"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
77,Senior Product Manager - Dashboard Experience,Mercury,"San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States",,https://job-boards.greenhouse.io/mercury/jobs/6126980004,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Matches preferred domain(s): SaaS, FinTech; Has AI or technical relevance: matching agents","Location ""San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
75,Manager/Director of Product Marketing,Runway ML,Remote,,https://jobs.ashbyhq.com/runway-ml/0de946b6-757b-48b1-a0a7-694db51c7eb1,"Role matches Leadership Product (Director/Head/VP); Job is listed as remote but region criteria is not explicitly stated; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, artificial intelligence, agents",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
74,Technical Product Manager,YipitData,US Remote,,https://job-boards.greenhouse.io/yipitdata/jobs/8050061,"Role matches Product Manager; Job is listed as remote but region criteria is not explicitly stated; Requires 5+ years of experience, indicating senior level; Has AI or technical relevance: matching ai, technical product, infrastructure",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
73,"Product Manager, Climate Services",Accuweather Careers,Anywhere in the World,,https://weworkremotely.com/remote-jobs/accuweather-careers-product-manager-climate-services,"Role matches Product Manager; Location is explicitly open to Worldwide, APAC, or Indonesia remote candidates; Mid-level or unspecified seniority; Has AI or technical relevance: matching cloud",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
73,"AI Product Manager, Professional Services",Stripe,New York/ San Francisco,,https://stripe.com/jobs/search?gh_jid=8064526,"Role matches Product Manager; Requires 5+ years of experience, indicating senior level; Matches preferred domain(s): SaaS; Has AI or technical relevance: matching ai, agentic, infrastructure","Location ""New York/ San Francisco"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
73,"Staff Product Manager, Issuing",Stripe,London,,https://stripe.com/jobs/search?gh_jid=8043083,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Matches preferred domain(s): SaaS; Has AI or technical relevance: matching api, infrastructure","Location ""London"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
73,"Senior Product Manager, Help Center (CX Automation)",Coinbase,Remote - India,,https://www.coinbase.com/careers/positions/8031208?gh_jid=8031208,"Role matches Product Manager; Job is listed as remote but region criteria is not explicitly stated; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, llm, ml",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
73,"Principal Product Manager, Engineering Intelligence & Insights",GitLab,"Remote, Canada; Remote, US",,https://job-boards.greenhouse.io/gitlab/jobs/8597813002,"Role matches Product Manager; Job is listed as remote but region criteria is not explicitly stated; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, infrastructure, analytics",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
73,"Senior Product Manager, Plan to Code",GitLab,"Remote, Canada; Remote, US",,https://job-boards.greenhouse.io/gitlab/jobs/8597805002,"Role matches Product Manager; Job is listed as remote but region criteria is not explicitly stated; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, agents, technical product",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
73,"Staff Product Manager, RevOps & Finance Systems",GitLab,"Remote, US",,https://job-boards.greenhouse.io/gitlab/jobs/8612937002,"Role matches Product Manager; Job is listed as remote but region criteria is not explicitly stated; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, api, infrastructure",Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
70,Senior Product Manager - Activation,Mercury,"San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States",,https://job-boards.greenhouse.io/mercury/jobs/6121369004,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Matches preferred domain(s): SaaS, FinTech","Location ""San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
69,"Product Manager, Connect",Stripe,N/A,,https://stripe.com/jobs/search?gh_jid=8065034,"Role matches Product Manager; Mid-level or unspecified seniority; Matches preferred domain(s): FinTech; Has AI or technical relevance: matching ai, api, infrastructure",No explicit worldwide or region-free remote availability found,2026-07-26T08:39:34.000Z
69,"Product Manager, E-Invoicing",Stripe,"Dublin, Ireland",,https://stripe.com/jobs/search?gh_jid=8041655,"Role matches Product Manager; Mid-level or unspecified seniority; Matches preferred domain(s): FinTech; Has AI or technical relevance: matching api, infrastructure","Location ""Dublin, Ireland"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
69,"Group Product Manager, Compliance Agent Experience",Coinbase,Remote - USA,,https://www.coinbase.com/careers/positions/8060662?gh_jid=8060662,"Role matches Product Manager; Mid-level or unspecified seniority; Matches preferred domain(s): FinTech; Has AI or technical relevance: matching ai, llm, ml","Location ""Remote - USA"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
68,"Senior Product Manager, Operations",SoFi,WA - Seattle; CA - San Francisco,,https://sofi.com/careers/job/7803207003?gh_jid=7803207003,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Matches preferred domain(s): FinTech; Has AI or technical relevance: matching agents,"Location ""WA - Seattle; CA - San Francisco"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
67,Head of Product - Business Lending,Mercury,"San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States",,https://job-boards.greenhouse.io/mercury/jobs/6106974004,"Role matches Leadership Product (Director/Head/VP); Seniority matches target profile (Senior/Lead/Leadership); Matches preferred domain(s): SaaS, FinTech","Location ""San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States"" indicates a region-locked role, not globally remote",2026-07-26T08:39:34.000Z
65,"Senior Product Manager, Field Systems (Salesforce)",Smartsheet,"-REMOTE, USA-",,https://job-boards.greenhouse.io/smartsheet/jobs/7684865,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, agents, cloud","Location ""-REMOTE, USA-"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
65,Staff Product Manager,ClickUp,United States,,https://jobs.ashbyhq.com/clickup/7d03744f-2b83-4371-b248-e8fd9e04d1a7,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, artificial intelligence, machine learning","Location ""United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
65,Senior Product Manager - Marketplace,Cosuno,Berlin/Remote,,https://jobs.ashbyhq.com/cosuno/d9715024-9d46-46ab-9293-749caecf89bb,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, artificial intelligence, llm","Location ""Berlin/Remote"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
64,AI Product Manager,YipitData,US Remote,,https://job-boards.greenhouse.io/yipitdata/jobs/7246074,"Role matches Product Manager; Job is listed as remote but region criteria is not explicitly stated; Has AI or technical relevance: matching ai, agents, cloud",Low experience requirement (junior level); Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
63,"Staff Product Manager, ML Foundations and GenAI",Stripe,"Seattle, San Francisco, New York, US - Remote",,https://stripe.com/jobs/search?gh_jid=7517535,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, llm, ml","Location ""Seattle, San Francisco, New York, US - Remote"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
63,"Product Manager - Figma Weave (Tel-Aviv, Israel)",Figma,"Tel Aviv, Israel",,https://boards.greenhouse.io/figma/jobs/5991338004?gh_jid=5991338004,"Role matches Product Manager; Requires 6+ years of experience, indicating senior level; Has AI or technical relevance: matching ai, generative",No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
63,Principal Product Manager - AI Creation & Growth (Remote Eligible),Smartsheet,"-REMOTE, USA-",,https://job-boards.greenhouse.io/smartsheet/jobs/8080890,"Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, ml, generative","Location ""-REMOTE, USA-"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
61,"Product Manager, Incubations",Airbnb,"San Francisco, CA, New York, NY",,https://careers.airbnb.com/positions/8044715?gh_jid=8044715,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, api","Location ""San Francisco, CA, New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
61,"Product Manager, Wallet",Airbnb,United States,,https://careers.airbnb.com/positions/8082854?gh_jid=8082854,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching infrastructure, analytics","Location ""United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
60,Head of Product Creative,Coinbase,Remote - USA,,https://www.coinbase.com/careers/positions/7304930?gh_jid=7304930,"Role matches Leadership Product (Director/Head/VP); Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, generative","Location ""Remote - USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
59,"Product Manager, Cash Platform",Stripe,New York,,https://stripe.com/jobs/search?gh_jid=8064900,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching api, infrastructure","Location ""New York"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
59,"Product Manager, Acquisition",Figma,"San Francisco, CA • New York, NY • United States",,https://boards.greenhouse.io/figma/jobs/6119781004?gh_jid=6119781004,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, generative","Location ""San Francisco, CA • New York, NY • United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
59,"Product Manager, Code",Figma,"San Francisco, CA • New York, NY • United States",,https://boards.greenhouse.io/figma/jobs/6100482004?gh_jid=6100482004,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, agents, technical product","Location ""San Francisco, CA • New York, NY • United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
58,"Product Manager, Global Expansion (MENA)",Stripe,Dubai,,https://stripe.com/jobs/search?gh_jid=8081418,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching infrastructure,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
58,"Product Manager, Services",Airbnb,"San Francisco, CA, Seattle WA, New York, NY",,https://careers.airbnb.com/positions/8081925?gh_jid=8081925,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""San Francisco, CA, Seattle WA, New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
57,Product Manager,Airtable,"San Francisco, CA; New York, NY",,https://job-boards.greenhouse.io/airtable/jobs/8400814002,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, agents","Location ""San Francisco, CA; New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
57,Head of Product Design,Amplitude,"San Francisco, CA",,https://job-boards.greenhouse.io/amplitude/jobs/8622704002,"Role matches Leadership Product (Director/Head/VP); Seniority matches target profile (Senior/Lead/Leadership); Has AI or technical relevance: matching ai, agents, infrastructure","Location ""San Francisco, CA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
51,"Product Manager, Tickets",Airbnb,United States,,https://careers.airbnb.com/positions/8082161?gh_jid=8082161,Role matches Product Manager; Mid-level or unspecified seniority,"Location ""United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-07-26T08:39:34.000Z
49,"Product Manager, Identity",Airbnb,"California, Oregon, Washington",,https://careers.airbnb.com/positions/8055637?gh_jid=8055637,Role matches Product Manager; Mid-level or unspecified seniority,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-07-26T08:39:34.000Z
0,Senior Product Manager - FinTech,Cloudflare,In-Office,,https://boards.greenhouse.io/cloudflare/jobs/8064473?gh_jid=8064473,,Hard Reject: Non-remote work type 'in-office' detected,2026-07-26T08:39:34.000Z
0,Legal & Compliance Tech IT Product Manager,Gusto,"San Francisco, CA",,https://job-boards.greenhouse.io/gusto/jobs/8039574,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager, Tax Payments and Filing",Gusto,"San Francisco, CA; New York, New York",,https://job-boards.greenhouse.io/gusto/jobs/7674093,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Product Manager II - Alerting,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8076871/?gh_jid=8076871,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Product Manager II - Developer Engagement,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8064898/?gh_jid=8064898,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Product Manager II - Security Graph Experience,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/8052135/?gh_jid=8052135,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Senior Product Manager - Fleet and Lifecycle Management,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/8077142/?gh_jid=8077142,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Senior Product Manager – Observability Data Platform,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8065192/?gh_jid=8065192,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager - Regulated Industries, Data Center and New Market Expansions",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8069340/?gh_jid=8069340,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Staff Product Manager, Observability Data Platforms",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8065187/?gh_jid=8065187,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Staff Product Manager, Threat Detection and Incident Response (Cloud SIEM)",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8077676/?gh_jid=8077676,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager, Credit & Pricing",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7773693003,,Hard Reject: Non-remote work type 'in office' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager, Credit & Pricing",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7773691003,,Hard Reject: Non-remote work type 'in office' detected,2026-07-26T08:39:34.000Z
0,"[Pipeline] Product Manager, Research (Code)",Anthropic,"San Francisco, CA | New York City, NY",,https://job-boards.greenhouse.io/anthropic/jobs/5324349008,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Product Manager, Enterprise",Anthropic,"San Francisco, CA | New York City, NY",,https://job-boards.greenhouse.io/anthropic/jobs/5253339008,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Product Manager, Safeguards (Child Safety)",Anthropic,"San Francisco, CA",,https://job-boards.greenhouse.io/anthropic/jobs/5164820008,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Product Manager, Safeguards (Verticals)",Anthropic,"San Francisco, CA",,https://job-boards.greenhouse.io/anthropic/jobs/5097490008,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
