Score,Title,Company,Location,Salary,URL,Match Reasons,Rejection Reasons,FetchedAt
57,"Product Manager, Ecosystem Risk",Stripe,"New-York, Atlanta, Remote, Toronto",,https://stripe.com/jobs/search?gh_jid=7984866,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, api, infrastructure","Location ""New-York, Atlanta, Remote, Toronto"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Growth AI Outreach Motion",Stripe,"Toronto, Remote- Canada",,https://stripe.com/jobs/search?gh_jid=7809139,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, ml, agentic","Location ""Toronto, Remote- Canada"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Infrastructure",Stripe,Remote in the US,,https://stripe.com/jobs/search?gh_jid=6651889,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, ml, agents","Location ""Remote in the US"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Link - Consumer",Stripe,"SF, SEA, NY, Remote-US",,https://stripe.com/jobs/search?gh_jid=7392697,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, agents, infrastructure","Location ""SF, SEA, NY, Remote-US"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Link - Local Payment Methods",Stripe,USA,,https://stripe.com/jobs/search?gh_jid=7981330,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, agents, infrastructure","Location ""USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Sail Core",Stripe,Toronto,,https://stripe.com/jobs/search?gh_jid=7913698,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching agentic, technical product, api","Location ""Toronto"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Startup Products",Stripe,"NYC, Chicago, Seattle, San Francisco",,https://stripe.com/jobs/search?gh_jid=7901987,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, api, infrastructure","Location ""NYC, Chicago, Seattle, San Francisco"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Support Products—Support Experience",Stripe,Dublin,,https://stripe.com/jobs/search?gh_jid=7440429,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching agents, infrastructure","Location ""Dublin"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-22T12:56:11.000Z
57,"Product Manager, Terminal Device Expansion",Stripe,"Seattle, San Francisco",,https://stripe.com/jobs/search?gh_jid=7397265,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching api, infrastructure, analytics","Location ""Seattle, San Francisco"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Terminal Device Expansion",Stripe,San Francisco,,https://stripe.com/jobs/search?gh_jid=7927089,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching api, infrastructure, analytics","Location ""San Francisco"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Product Manager, Design Tools",Figma,"San Francisco, CA • New York, NY • United States",,https://boards.greenhouse.io/figma/jobs/5505263004?gh_jid=5505263004,"Role matches Product Manager; Requires 6+ years of experience, indicating senior level; Has AI or technical relevance: matching ai","Location ""San Francisco, CA • New York, NY • United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Group Product Manager, Compliance Automation",Coinbase,Remote - USA,,https://www.coinbase.com/careers/positions/7701642?gh_jid=7701642,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, machine learning, ml","Location ""Remote - USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Group Product Manager, Core Infrastructure & Reliability",Coinbase,Remote - USA,,https://www.coinbase.com/careers/positions/7997785?gh_jid=7997785,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, machine learning, generative","Location ""Remote - USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Group Product Manager, Developer Infrastructure",Coinbase,Remote - USA,,https://www.coinbase.com/careers/positions/8017607?gh_jid=8017607,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, machine learning, generative","Location ""Remote - USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
57,"Group Product Manager, Financial Engineering",Coinbase,Remote - USA,,https://www.coinbase.com/careers/positions/7789404?gh_jid=7789404,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, machine learning, generative","Location ""Remote - USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
56,Product Manager,PadSplit,"Atlanta, Atlanta, Georgia, United States",,https://remoteOK.com/remote-jobs/remote-product-manager-padsplit-1133393,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, artificial intelligence, analytics","Location ""Atlanta, Atlanta, Georgia, United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-22T12:55:44.000Z
56,Tech Product Manager Data Plataform Products,Neon Pagamentos,Remoto,,https://remoteOK.com/remote-jobs/remote-tech-product-manager-data-plataform-products-neon-pagamentos-1130105,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching machine learning, analytics",No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
56,"Product Manager, Relevance and Personalization",Airbnb,"San Francisco, United States",,https://careers.airbnb.com/positions/7905365?gh_jid=7905365,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, llm, ml","Location ""San Francisco, United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
56,"Product Manager, AI Platform",Figma,"San Francisco, CA • New York, NY • United States",,https://boards.greenhouse.io/figma/jobs/5830640004?gh_jid=5830640004,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, technical product, infrastructure","Location ""San Francisco, CA • New York, NY • United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
56,Product Manager II - Security Graph Foundations,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7950121/?gh_jid=7950121,"Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai, llm, infrastructure","Location ""New York, New York, USA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
54,"Product Manager, Funnel & Activation",Airtable,"San Francisco, CA",,https://job-boards.greenhouse.io/airtable/jobs/8475571002,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""San Francisco, CA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
53,Product Manager Retail Lending &amp; Enablement,RBC,"Port of Spain,",,https://remoteOK.com/remote-jobs/remote-product-manager-retail-lending-amp-enablement-rbc-1132348,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching agents,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
53,Product Manager Data Feeds,YipitData,,,https://remoteOK.com/remote-jobs/remote-product-manager-data-feeds-yipitdata-1131452,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching infrastructure,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
53,Product Manager,Lively,San Francisco,,https://remoteOK.com/remote-jobs/remote-product-manager-lively-1131146,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""San Francisco"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-22T12:55:44.000Z
53,Enterprise Product Manager,Accurate Background,"Remote, United States",,https://remoteOK.com/remote-jobs/remote-enterprise-product-manager-accurate-background-1130061,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""Remote, United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-22T12:55:44.000Z
53,"Product Manager, API Platform",Airbnb,United States,,https://careers.airbnb.com/positions/7607680?gh_jid=7607680,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching api,"Location ""United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
53,"Product Manager, Guest Discovery & Homepage",Airbnb,"San Francisco, CA, Los Angeles, CA, Seattle, WA, New York, NY",,https://careers.airbnb.com/positions/7968122?gh_jid=7968122,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""San Francisco, CA, Los Angeles, CA, Seattle, WA, New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
53,"Product Manager, Merchandising Platform",Airbnb,"San Francisco, CA",,https://careers.airbnb.com/positions/7724793?gh_jid=7724793,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""San Francisco, CA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
53,"Product Manager, AI Growth",Figma,"San Francisco, CA • New York, NY • United States",,https://boards.greenhouse.io/figma/jobs/5989185004?gh_jid=5989185004,Role matches Product Manager; Mid-level or unspecified seniority; Has AI or technical relevance: matching ai,"Location ""San Francisco, CA • New York, NY • United States"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
50,Senior Product Manager Checkout & Post Booking,Tripadvisor,POL Virtual,,https://remoteOK.com/remote-jobs/remote-senior-product-manager-checkout-post-booking-tripadvisor-1130888,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
50,"Senior Product Manager, In-App Purchases",Duolingo,"New York, NY",,https://careers.duolingo.com/jobs/8400738002?gh_jid=8400738002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),"Location ""New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
50,"Senior Product Manager, Learning",Duolingo,"New York, NY",,https://careers.duolingo.com/jobs/8377539002?gh_jid=8377539002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),"Location ""New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
50,"Senior Product Manager, Learning",Duolingo,"Pittsburgh, PA",,https://careers.duolingo.com/jobs/7833425002?gh_jid=7833425002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),"Location ""Pittsburgh, PA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
50,"Senior Product Manager, Monetization",Duolingo,"New York, NY",,https://careers.duolingo.com/jobs/8474673002?gh_jid=8474673002,Role matches Product Manager; Seniority matches target profile (Senior/Lead/Leadership),"Location ""New York, NY"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
47,Product Manager,Cambridge Spark,,,https://remoteOK.com/remote-jobs/remote-product-manager-cambridge-spark-1133737,Role matches Product Manager; Mid-level or unspecified seniority,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
47,Director of Product Marketing,Medallion,,,https://remoteOK.com/remote-jobs/remote-director-of-product-marketing-medallion-1130948,Role matches Leadership Product (Director/Head/VP); Seniority matches target profile (Senior/Lead/Leadership),No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
46,Product Manager Customer Care,RYZ Labs,Buenos Aires,,https://remoteOK.com/remote-jobs/remote-product-manager-customer-care-ryz-labs-1130495,Role matches Product Manager; Mid-level or unspecified seniority,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-22T12:55:44.000Z
46,"Product Manager, EMEA",Airbnb,"London, United Kingdom",,https://careers.airbnb.com/positions/7775427?gh_jid=7775427,Role matches Product Manager; Mid-level or unspecified seniority,"Location ""London, United Kingdom"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
46,Growth Product Manager (Brilliant Harvest),AltaML,Canada,,https://jobs.lever.co/altaml/c13c65aa-5311-45d4-84bb-38d9380de48f,Role matches Product Manager; Mid-level or unspecified seniority,No explicit worldwide or region-free remote availability found; Does not match target domains (SaaS/FinTech),2026-06-27T11:52:46.000Z
46,Product Manager (Fully Remote),PadSplit,"Atlanta, GA",,https://jobs.lever.co/padsplit/3c0a2057-71ea-45f0-8a19-3f40021ebad1,Role matches Product Manager; Mid-level or unspecified seniority,"Location ""Atlanta, GA"" indicates a region-locked role, not globally remote; Does not match target domains (SaaS/FinTech)",2026-06-27T11:52:46.000Z
0,Technical Product Manager,Worth AI,,,https://remoteOK.com/remote-jobs/remote-technical-product-manager-worth-ai-1133012,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:55:44.000Z
0,Associate Product Manager,Automox,"Austin, TX",,https://remoteOK.com/remote-jobs/remote-associate-product-manager-automox-1131256,,Hard Reject: Junior/Intern seniority 'associate' detected in title,2026-06-22T12:55:44.000Z
0,Product Manager,WorkOS,San Francisco,$175.000 - $250.000,https://remoteOK.com/remote-jobs/remote-product-manager-workos-1131100,,Hard Reject: Found exclusionary location keyword 'us only',2026-06-22T12:55:44.000Z
0,Product Manager Energy Storage Controls & Telemetry,Verse,"San Francisco, CA",,https://remoteOK.com/remote-jobs/remote-product-manager-energy-storage-controls-telemetry-verse-1130985,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:55:44.000Z
0,"Senior Product Manager, Ad Formats",Discord,San Francisco Bay Area or Remote (U.S.),,https://job-boards.greenhouse.io/discord/jobs/8530692002,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Product Manager, AI Access",Cloudflare,Hybrid,,https://boards.greenhouse.io/cloudflare/jobs/7904142?gh_jid=7904142,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Ad Fraud (Application Security),Cloudflare,Hybrid,,https://boards.greenhouse.io/cloudflare/jobs/8007326?gh_jid=8007326,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Head of Product, Payroll",Gusto,"Denver, CO;San Francisco, CA;New York, NY;Los Angeles, CA;Seattle, WA;Toronto, Ontario, CAN - Remote",,https://job-boards.greenhouse.io/gusto/jobs/7083259,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Principal Product Manager, Agentic Benefits Operations",Gusto,"San Francisco, CA;New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7665272,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Principal Product Manager, Cash Flow",Gusto,"San Francisco, CA;New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7581996,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Principal Product Manager, Customer Onboarding",Gusto,"San Francisco, CA",,https://job-boards.greenhouse.io/gusto/jobs/7312754,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Principal Product Manager, Reporting",Gusto,"New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7843112,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Contractor Products",Gusto,"San Francisco, CA;New York, NY;Boston, MA",,https://job-boards.greenhouse.io/gusto/jobs/7562102,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,"Senior Product Manager, Document Studio",Gusto,"New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7759823,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Gusto Pro Workflows",Gusto,"New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7673980,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Symmetry New Tax Products",Gusto,"Scottsdale, AZ;Denver, CO;San Francisco, CA;New York, NY",,https://job-boards.greenhouse.io/gusto/jobs/7532277,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Web Experiences",Gusto,"San Francisco, CA",,https://job-boards.greenhouse.io/gusto/jobs/7467602,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Group Product Manager - Threat Detection and Incident Response (Cloud SIEM),Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7608826/?gh_jid=7608826,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Product Manager II, AI & Data Security",Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/7982288/?gh_jid=7982288,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Product Manager II, AI & Data Security",Datadog,"Paris, France",,https://careers.datadoghq.com/detail/8012549/?gh_jid=8012549,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Product Manager II - Identity Security,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7776413/?gh_jid=7776413,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Product Manager II - Model Lab,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7144556/?gh_jid=7144556,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Platform Product Manager - AI SDLC Trusted Throughput,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7947683/?gh_jid=7947683,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, AAA/Enterprise Growth",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7983465/?gh_jid=7983465,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - AI & Data Security,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/7808839/?gh_jid=7808839,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Data Agent,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7785350/?gh_jid=7785350,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Database AI Optimization,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7065807/?gh_jid=7065807,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Integrations & Ecosystem,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7723988/?gh_jid=7723988,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Network Path,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7763117/?gh_jid=7763117,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Search,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7974481/?gh_jid=7974481,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Serverless,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",,https://careers.datadoghq.com/detail/7905006/?gh_jid=7905006,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, SQL & Sheets Growth",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/7560326/?gh_jid=7560326,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Product Manager, Domains",Squarespace,Aveiro,,http://www.squarespace.com/about/careers?gh_jid=7855009,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager,Squarespace,New York City,,http://www.squarespace.com/about/careers?gh_jid=7783230,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Acuity Scheduling, (Classes)",Squarespace,New York City,,http://www.squarespace.com/about/careers?gh_jid=7699712,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Commerce",Squarespace,New York City,,http://www.squarespace.com/about/careers?gh_jid=7789053,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Sr. Product Manager - Business Continuity & Disaster Recovery (BCDR),Cockroach Labs,"New York, NY",,https://www.cockroachlabs.com/careers/job/?gh_jid=7852398,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Staff Product Manager (Data Onboarding),Cockroach Labs,"New York, NY",,https://www.cockroachlabs.com/careers/job/?gh_jid=7852365,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Staff Product Manager (Efficient & Always-on Transactions),Cockroach Labs,"New York, NY",,https://www.cockroachlabs.com/careers/job/?gh_jid=7287672,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-22T12:56:11.000Z
0,Product Manager | Agentic CX,Ramp,"New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/a3afd259-ba6b-4eb0-a1b6-05d01dddacd8,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Product Manager | Generalist (All Levels),Ramp,"New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/9972df9e-4133-4e2c-9305-49c285b76506,,Hard Reject: Non-remote work type 'in-office' detected,2026-06-27T11:52:46.000Z
0,Product Manager | Vendor Intelligence & Marketplace,Ramp,"New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/cf3516f6-4d6b-4872-831f-c8ef4a3078ee,,Hard Reject: Non-remote work type 'in-office' detected,2026-06-27T11:52:46.000Z
0,"Product Manager, Workspaces",Notion,"New York, New York",,https://jobs.ashbyhq.com/notion/35785e61-c4c3-44ec-a401-6741d89dd16a,,Hard Reject: Non-remote work type 'onsite' detected,2026-06-27T11:52:46.000Z
0,"Product Manager, AI Governance and Admin Experience",Notion,"New York, New York",,https://jobs.ashbyhq.com/notion/2dd301f6-42da-40a2-a064-0f6fcfbdca77,,Hard Reject: Non-remote work type 'onsite' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Enterprise,Cloudflare,In-Office,,https://boards.greenhouse.io/cloudflare/jobs/7589006?gh_jid=7589006,,Hard Reject: Non-remote work type 'in-office' detected,2026-06-27T11:52:46.000Z
0,Group Product Manager - Bring Your Own Cloud,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8024863/?gh_jid=8024863,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Group Product Manager, Cloud Security",Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8029539/?gh_jid=8029539,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Group Product Manager - Code Security,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8023763/?gh_jid=8023763,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Product Manager II - Application Performance Monitoring,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8021327/?gh_jid=8021327,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Product Manager II - Application Performance Monitoring,Datadog,"Paris, France",,https://careers.datadoghq.com/detail/8028422/?gh_jid=8028422,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,Senior Product Manager - Agent Integrations,Datadog,"New York, New York, USA",,https://careers.datadoghq.com/detail/8030599/?gh_jid=8030599,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
0,"Director of Product Management, Financial Platforms",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7718659003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Director of Product Management, Financial Platforms",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7718661003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Card Experience",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7620527003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Card Experience",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7620529003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Financial Platforms",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7605852003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Financial Platforms",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7605850003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Shopping Experiences",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7622734003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Senior Product Manager, Shopping Experiences",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7622736003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Staff Product Manager, Affirm Bank",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7694938003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Staff Product Manager, Affirm Bank",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7694940003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Staff Product Manager, App Platform & Experience",Affirm,Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7776437003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Staff Product Manager, App Platform & Experience",Affirm,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7776439003,,Hard Reject: Non-remote work type 'in office' detected,2026-06-27T11:52:46.000Z
0,"Product Manager, API Growth",Anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",,https://job-boards.greenhouse.io/anthropic/jobs/5181852008,,Hard Reject: Non-remote work type 'hybrid' detected,2026-06-27T11:52:46.000Z
